4479.499512,-12,-14.421972,-8.409997,-2.409229,-4.507141,-11.413568,-15.314475,,
4479.50293,-5.7,-15.022888,-11.413568,-3.312689,-7.812378,-15.918923,-11.410785,,
4479.506348,-2.1,-14.121515,-12.314639,-5.11961,-0.901428,-7.208569,-6.906528,,
4479.509277,-1.2,-15.623804,-12.014282,-5.11961,-0.600952,-1.201428,-4.804541,,
4479.512695,-0.9,-13.520599,-10.812854,-4.517303,-7.511902,-9.911782,-4.804541,,
4479.516113,0.3,-12.919683,-13.816424,-3.312689,-2.403809,-6.607855,-3.603406,,
4479.519531,-3.6,-14.72243,-11.413568,-2.409229,-1.201904,-3.904642,-5.405109,,
4479.522949,-5.4,-15.022888,-14.417138,-6.324225,-2.403809,-8.409997,-7.807379,,
4479.525879,2.1,-19.830212,-13.816424,-3.011536,-1.50238,-5.706784,-10.209649,,
4479.529297,0.6,-18.928839,-12.614997,-6.023071,-3.305237,-9.911782,-5.405109,,
4479.532715,-6,-18.027466,-2.402857,-1.204614,-3.004761,-5.406427,-4.504257,,
4479.536133,-7.2,-15.623804,-21.024994,-3.312689,-5.108093,-7.809284,-6.30596,,
4479.539551,-6,-17.126093,-7.809284,-0.903461,-3.906189,-7.809284,-9.308799,,
4479.542969,-6.6,-9.614649,-5.10607,-4.21615,-6.309998,-9.611426,-6.30596,,
4479.545898,0.9,-0.901373,-9.010712,-7.829993,-0.600952,-0.300357,0.600568,,
4479.549316,-10.8,-9.614649,-9.010712,-3.011536,-4.206665,-5.406427,-0.600568,,
4479.552734,-13.5,-15.323346,-9.010712,-2.710382,-8.713806,-16.819994,-6.30596,,
4479.556152,-6,-10.81648,-12.014282,-5.11961,-3.605713,-6.007141,-1.801703,,
4479.55957,-11.7,-11.417395,-11.113212,-4.21615,-4.206665,-6.007141,-0.600568,,
4479.562988,-10.2,-10.81648,-7.809284,-6.324225,-3.906189,-4.805713,2.101987,,
4479.565918,-8.7,-8.412817,-6.307498,-3.011536,-3.004761,-5.10607,2.101987,,
4479.569336,-6,-10.516022,-11.413568,-6.625378,-5.709045,-5.10607,0.900851,,
4479.572754,-14.7,-9.915106,-5.706784,-0.602307,-6.91095,-3.904642,0.600568,,
4479.576172,-3.9,-10.215564,-8.409997,-4.21615,-4.807617,-5.406427,-7.206811,,
4479.57959,-9.9,-12.919683,-11.713925,-5.420764,-4.807617,-6.607855,-7.807379,,
4479.583008,-7.5,-11.417395,-8.109641,-3.312689,-5.709045,-7.809284,-10.509933,,
4479.585938,-10.8,-14.421972,-13.516068,-6.023071,-4.807617,-5.406427,-12.011353,,
4479.589355,-1.5,-8.11236,2.102499,-2.409229,-10.216187,-10.812854,-8.107663,,
4479.592773,-16.200001,-19.229298,-27.632849,-6.926532,11.718567,-3.003571,-10.509933,,
4479.596191,3,-5.107782,-4.805713,-2.710382,-11.418091,-14.417138,-3.002838,,
4479.599609,-1.2,-12.318769,-11.713925,-4.517303,-17.427612,-5.406427,-6.906528,,
4479.602539,-1.5,-10.215564,-6.908212,-7.829993,-2.403809,-7.508926,-3.002838,,
4479.605957,6.6,-11.417395,-6.307498,-6.625378,-4.807617,-6.607855,-3.603406,,
4479.609375,1.2,-15.022888,-8.409997,-9.034607,-5.709045,-7.809284,-7.206811,,
4479.612793,1.8,-8.713275,-0.600714,-4.517303,-0.300476,-0.600714,-1.801703,,
4479.616211,1.2,-9.915106,-12.314639,-7.227685,-0.300476,-1.501785,-1.501419,,
4479.619629,0.6,-12.018311,-9.010712,-2.409229,-0.300476,-1.501785,-3.002838,,
4479.622559,-5.1,-10.516022,-8.710355,-4.818457,-4.206665,-5.406427,-5.405109,,
4479.625977,-5.7,-13.520599,-12.915353,-5.11961,-6.009521,-5.406427,-1.201135,,
4479.629395,-2.7,-6.610071,-9.911782,-3.011536,-3.605713,0.300357,2.402271,,
4479.632812,-5.7,-3.905951,-4.204998,-3.613843,-3.605713,-3.003571,0.600568,,
4479.63623,-5.7,-5.107782,-9.311069,-9.636914,-7.211426,-6.307498,-1.501419,,
4479.639648,-2.7,-1.502289,-3.604285,-5.420764,-3.305237,-2.402857,0,,
4479.642578,-4.5,-9.614649,-9.311069,-3.914996,-7.511902,-11.413568,-5.405109,,
4479.645996,-8.7,-6.610071,-4.204998,-4.21615,-5.408569,-0.901071,-2.702554,,
4479.649414,-5.4,-5.107782,-0.600714,-7.829993,-6.309998,-12.314639,-6.30596,,
4479.652832,-5.4,-6.309613,-3.003571,-6.324225,-5.108093,-11.113212,-5.405109,,
4479.65625,-7.8,-14.421972,-19.222853,-6.926532,-5.108093,-4.505356,-8.70823,,
4479.659668,-6.6,-8.11236,-8.109641,-2.710382,-6.009521,-7.208569,-3.603406,,
4479.662598,-6.9,-12.619226,-12.614997,-7.829993,-7.812378,-9.911782,-4.504257,,
4479.666016,-4.2,-12.018311,-6.908212,-2.409229,-4.507141,1.201428,-0.300284,,
4479.669434,-2.4,-11.417395,-13.516068,-5.420764,-4.807617,-3.904642,-1.801703,,
4479.672852,-2.7,-15.022888,-11.113212,-7.829993,-4.507141,-4.505356,-4.203973,,
4479.67627,0.3,-12.919683,-12.014282,-7.528839,-6.309998,-5.10607,-6.005676,,
4479.679688,-3.9,-13.520599,-9.911782,-12.347297,-4.507141,-3.904642,-8.407947,,
4479.682617,-1.8,-9.915106,-14.417138,-6.926532,-2.704285,-3.003571,-3.303122,,
4479.686035,-1.8,-11.717853,-12.014282,-8.4323,-4.807617,-5.706784,-7.206811,,
4479.689453,-3,-11.417395,-10.512497,-5.420764,-4.507141,-5.406427,-8.407947,,
4479.692871,-7.2,-10.81648,-9.611426,-5.11961,-8.41333,-9.311069,-6.606244,,
4479.696289,-11.4,-17.727009,-9.311069,-0.602307,-7.211426,-7.208569,-6.906528,,
4479.699219,-3.3,-8.412817,-5.406427,-6.926532,-2.103333,3.303928,0,,
4479.702637,-6.3,-6.009155,-9.311069,-5.721918,3.004761,6.307498,3.303122,,
4479.706055,-3,-7.210986,-4.505356,-5.11961,0,-11.113212,-5.104825,,
4479.709473,-7.8,-13.520599,-14.116782,-7.528839,5.709045,-4.505356,-5.104825,,
4479.712891,-2.1,-6.910529,8.109641,-7.227685,-18.329041,5.10607,3.603406,,
4479.716309,-3.3,-10.516022,-15.618567,-4.21615,-2.403809,-5.10607,0.600568,,
4479.719238,-4.5,-7.511444,-10.512497,-5.420764,-6.009521,0.300357,4.504257,,
4479.722656,-8.1,-13.520599,-10.512497,-6.324225,-6.009521,-5.406427,-4.804541,,
4479.726074,-11.1,-14.72243,-12.314639,-10.239221,-7.211426,-7.508926,-6.005676,,
4479.729492,-1.5,-9.614649,-14.717496,-9.335761,-5.108093,-5.406427,-3.90369,,
4479.73291,-6,-11.417395,-10.812854,-7.227685,-0.600952,0.300357,-6.005676,,
4479.736328,-2.7,-12.919683,-11.713925,-7.829993,-5.108093,-6.908212,-6.005676,,
4479.739258,1.5,-11.417395,-12.915353,-5.11961,-5.108093,-3.904642,-8.107663,,
4479.742676,-8.7,-14.121515,-10.21214,-6.023071,-6.309998,-8.710355,-9.609082,,
4479.746094,-5.7,-13.520599,-17.42071,-2.409229,-6.91095,-8.109641,-8.407947,,
4479.749512,3,-6.610071,-8.409997,-5.11961,-1.201904,-3.003571,1.201135,,
4479.75293,2.7,-8.412817,-9.010712,-3.312689,-2.704285,-4.505356,-2.101987,,
4479.756348,-2.4,-10.215564,-8.710355,-4.517303,-0.600952,2.402857,-3.002838,,
4479.759277,-1.5,-9.314191,-7.208569,-5.11961,-6.009521,-6.607855,-3.90369,,
4479.762695,-5.1,-7.210986,-8.710355,-3.914996,-9.91571,-6.307498,-4.504257,,
4479.766113,-8.1,-9.915106,-10.512497,-3.914996,-3.906189,-1.201428,-4.203973,,
4479.769531,-4.8,-9.314191,-4.505356,-4.517303,-3.906189,-2.102499,1.201135,,
4479.772949,-6,-7.210986,-9.611426,-7.528839,-2.403809,0.300357,2.101987,,
4479.775879,-6.6,-6.309613,4.204998,-4.818457,-3.004761,-1.501785,3.303122,,
4479.779297,-4.5,-13.520599,-21.625708,-11.443835,-6.610474,-4.204998,-3.303122,,
4479.782715,-6.9,-9.013733,-5.10607,-1.806921,-3.004761,-2.703213,-2.702554,,
4479.786133,-3.6,-12.018311,-13.215711,-8.4323,-5.709045,-3.303928,-2.702554,,
4479.789551,-1.8,-8.412817,-8.710355,-7.829993,-3.906189,3.303928,1.801703,,
4479.792969,-6.3,-9.915106,-8.409997,-4.818457,-4.206665,-6.307498,-2.402271,,
4479.795898,-6.3,-10.81648,-9.010712,-3.613843,-7.511902,3.904642,1.801703,,
4479.799316,-4.8,-11.116938,-16.519638,-7.227685,10.516663,-13.215711,-4.504257,,
4479.802734,-9.9,-11.417395,-9.611426,-3.613843,-12.319519,-6.007141,-3.002838,,
4479.806152,-6.9,-14.421972,-9.611426,-3.613843,-14.723328,-8.109641,-6.30596,,
4479.80957,-8.1,-14.121515,-11.713925,-2.710382,-5.709045,-5.10607,-7.807379,,
4479.812988,1.5,-6.910529,-6.307498,-5.11961,-4.507141,-7.508926,-6.606244,,
4479.815918,0.3,-5.107782,-9.010712,-6.023071,-5.108093,0.300357,0.900851,,
4479.819336,-3.9,-5.708697,-9.311069,-5.420764,2.704285,-2.703213,-2.101987,,
4479.822754,-3.9,-6.309613,-6.307498,-7.829993,-7.511902,-1.201428,0.300284,,
4479.826172,3.6,-6.610071,-6.908212,-4.818457,-0.300476,-0.600714,-2.402271,,
4479.82959,-6.6,-4.807324,-6.307498,-5.11961,-3.605713,1.501785,0.900851,,
4479.833008,-8.7,-7.210986,-9.010712,-7.528839,1.50238,1.802142,-0.900851,,
4479.835938,-5.1,-6.309613,-8.409997,-5.420764,-3.906189,-3.003571,-4.804541,,
4479.839355,-6,-5.107782,-7.208569,-3.011536,-8.112854,-6.007141,-3.90369,,
4479.842773,-10.2,-5.40824,-7.809284,-3.613843,-5.408569,-0.600714,-2.702554,,
4479.846191,-10.2,-11.417395,-0.600714,-2.108075,-7.511902,-8.409997,-6.005676,,
4479.849609,-8.4,-14.72243,-12.314639,-4.517303,-4.807617,-8.409997,-13.813056,,
4479.852539,-0.6,-15.623804,-24.32892,-7.528839,-5.709045,-8.710355,-8.407947,,
4479.855957,4.5,-9.614649,-11.113212,-7.227685,-3.605713,-4.505356,-6.906528,,
4479.859375,0.9,-2.70412,-11.713925,-5.420764,-4.507141,-0.600714,2.402271,,
4479.862793,-2.4,-4.807324,-9.010712,-5.420764,-2.403809,-1.201428,-1.801703,,
4479.866211,-3.9,-8.11236,-6.908212,-2.108075,-6.610474,-7.809284,-5.405109,,
4479.869629,3.9,-5.708697,-9.010712,-11.744988,-6.009521,-0.300357,1.801703,,
4479.872559,-3.3,-3.004578,2.402857,-1.204614,-3.605713,1.201428,0.600568,,
4479.875977,-2.4,-11.116938,-15.017853,-12.64845,-6.91095,-2.703213,-2.702554,,
4479.879395,-1.2,-11.417395,-2.102499,-2.409229,-3.305237,-1.802142,-6.30596,,
4479.882812,-2.7,-9.614649,-8.409997,-5.420764,-2.704285,0.600714,-2.402271,,
4479.88623,-6,-13.220141,-9.611426,-5.721918,-0.901428,1.802142,-2.402271,,
4479.889648,-5.1,-12.619226,-13.816424,-10.841529,-11.418091,-14.417138,-7.507095,,
4479.892578,-4.5,-11.717853,-8.710355,-7.227685,-2.704285,-0.300357,-0.600568,,
4479.895996,-6.3,-14.72243,-11.413568,-9.034607,-6.91095,-6.007141,-8.107663,,
4479.899414,-4.5,-13.520599,-10.512497,-5.420764,-5.108093,-0.901071,-5.705392,,
4479.902832,-0.6,-11.116938,-10.812854,-3.011536,-5.408569,-4.805713,-5.104825,,
4479.90625,-1.5,-5.40824,-3.904642,-1.204614,-3.305237,-3.003571,-0.600568,,
4479.909668,-0.9,-6.009155,-11.713925,-4.818457,-3.906189,-3.003571,1.201135,,
4479.912598,-5.4,-6.309613,2.102499,-3.914996,-5.108093,0,0.300284,,
4479.916016,-3,-4.206409,-4.505356,-3.613843,-5.108093,-1.201428,0.600568,,
4479.919434,-2.4,-8.713275,-13.215711,-3.914996,-4.206665,1.201428,-1.201135,,
4479.922852,-5.4,-8.412817,-10.21214,-6.324225,-3.004761,-0.901071,-2.702554,,
4479.92627,-9.9,-9.915106,-10.812854,-3.914996,6.610474,-10.21214,-10.209649,,
4479.929688,2.4,-2.103204,-6.307498,-7.528839,-23.437134,-1.501785,0.900851,,
4479.932617,-8.4,-8.412817,-4.805713,-5.721918,-3.906189,-7.208569,-5.705392,,
4479.936035,-3.6,-6.910529,-8.109641,-4.818457,-5.709045,-3.904642,-3.603406,,
4479.939453,-7.2,-13.520599,-14.417138,-9.335761,-3.004761,-7.208569,-6.606244,,
4479.942871,-3.9,-9.915106,-10.812854,-7.829993,-3.906189,-0.300357,-2.402271,,
4479.946289,2.1,-8.11236,-7.508926,-0.903461,-5.709045,-3.604285,-2.702554,,
4479.949219,-1.8,-6.910529,-5.406427,-3.011536,-0.300476,0,-0.900851,,
4479.952637,-4.8,-9.013733,-5.10607,-3.312689,-3.305237,-3.003571,-4.504257,,
4479.956055,-2.1,-5.107782,-5.10607,-2.409229,-2.704285,-1.501785,1.501419,,
4479.959473,-2.7,-6.009155,-10.512497,-3.011536,-1.201904,-0.300357,-1.201135,,
4479.962891,1.2,-2.103204,-4.204998,-1.505768,-1.802856,0.901071,3.90369,,
4479.966309,-4.8,-4.807324,-7.809284,-3.312689,-2.704285,3.003571,-2.101987,,
4479.969238,-0.3,-5.40824,-3.003571,-2.409229,-4.206665,0,0,,
4479.972656,0,-7.511444,-6.007141,-6.926532,0.600952,6.607855,-1.201135,,
4479.976074,-0.6,-3.905951,-7.508926,0.301154,-10.216187,-12.614997,-4.203973,,
4479.979492,2.4,-6.009155,-5.406427,-4.818457,-2.704285,-1.201428,-3.002838,,
4479.98291,-5.4,-6.910529,-6.908212,-4.818457,-5.408569,-3.303928,0.300284,,
4479.986328,-10.2,-9.314191,-4.204998,-8.131146,-6.009521,0,1.501419,,
4479.989258,1.8,-10.81648,-11.713925,-8.131146,-4.507141,0.300357,0.300284,,
4479.992676,-7.8,-14.121515,-21.926065,-6.926532,-7.511902,-2.703213,-4.804541,,
4479.996094,-10.5,-12.619226,-8.710355,-2.710382,-3.004761,-4.805713,-3.303122,,
4479.999512,-2.4,-9.614649,-10.21214,-3.914996,-8.112854,-4.204998,-6.005676,,
4480.00293,-1.8,-9.013733,-7.809284,-3.914996,-6.91095,-5.706784,-3.90369,,
4480.006348,-2.4,-7.811902,-5.406427,-6.023071,-4.807617,-4.805713,-6.30596,,
4480.009277,-4.5,-10.516022,-14.116782,-6.926532,-3.004761,-2.102499,-3.002838,,
4480.012695,-1.5,-7.811902,-6.908212,-7.528839,-2.403809,-0.901071,-5.405109,,
4480.016113,-5.7,-9.013733,-12.614997,-5.420764,-2.704285,-0.901071,-6.005676,,
4480.019531,-5.4,-9.314191,-10.21214,-4.818457,-3.305237,-13.215711,-6.906528,,
4480.022949,-11.4,-12.619226,-11.113212,-7.829993,-5.108093,-7.809284,-9.909366,,
4480.025879,-7.2,-12.318769,-13.215711,-8.4323,-7.511902,-9.311069,-9.609082,,
4480.029297,-8.4,-3.605493,-8.409997,-8.4323,-6.91095,-3.604285,-4.804541,,
4480.032715,-11.1,-10.215564,-9.611426,-6.926532,-6.91095,-5.406427,-8.407947,,
4480.036133,-6.6,-8.713275,-7.809284,-6.324225,-3.906189,-0.901071,-6.906528,,
4480.039551,-0.3,-5.107782,-5.406427,-6.926532,-3.305237,-5.706784,-2.101987,,
4480.042969,-5.4,-4.807324,-7.809284,-2.108075,-6.610474,-3.904642,-2.702554,,
4480.045898,-8.4,-7.210986,-10.512497,-3.312689,-4.206665,0,-3.603406,,
4480.049316,-2.1,-6.910529,-9.010712,-3.011536,-5.408569,-0.600714,-2.702554,,
4480.052734,-8.7,-11.717853,-8.409997,-4.21615,-6.309998,-5.406427,-5.104825,,
4480.056152,-10.5,-12.919683,-6.908212,-2.710382,-6.009521,-6.908212,-7.507095,,
4480.05957,-1.8,-15.623804,-27.933207,-5.11961,-6.91095,-7.809284,-3.603406,,
4480.062988,-8.7,-11.417395,-12.314639,-4.517303,-3.605713,-3.303928,-1.501419,,
4480.065918,-6.3,-10.516022,-12.915353,-1.806921,-1.50238,-4.805713,-3.303122,,
4480.069336,-11.4,-11.717853,-7.809284,-2.108075,-2.704285,-3.303928,-4.804541,,
4480.072754,-4.2,-13.220141,-15.31821,-6.023071,-4.206665,-7.508926,-9.909366,,
4480.076172,-7.5,-9.013733,-10.512497,-5.420764,-0.600952,-3.904642,-4.504257,,
4480.07959,-6.6,-14.72243,-14.717496,-8.4323,-4.507141,-3.303928,-9.008514,,
4480.083008,1.2,-6.610071,0.600714,-4.21615,-0.300476,2.102499,-0.900851,,
4480.085938,-3,-12.919683,-14.116782,-8.4323,-1.201904,-0.901071,-2.101987,,
4480.089355,-1.5,-12.018311,-8.109641,-5.721918,-8.112854,-8.109641,-4.203973,,
4480.092773,-11.4,-16.525177,-10.812854,-1.505768,12.920471,-6.607855,-10.810218,,
4480.096191,2.7,-0.901373,-0.300357,-1.204614,-13.821899,-0.901071,-2.101987,,
4480.099609,-5.1,-6.610071,-10.512497,-3.312689,-9.314758,0.300357,-1.501419,,
4480.102539,-2.1,-6.910529,-7.508926,-2.409229,-5.408569,-2.102499,1.501419,,
4480.105957,-6.6,-6.610071,-5.706784,-3.312689,-5.709045,-6.007141,-3.303122,,
4480.109375,2.1,-5.40824,-7.508926,-3.613843,-5.709045,-0.901071,0.300284,,
4480.112793,-6.6,-2.70412,11.413568,0,-7.511902,-3.303928,1.501419,,
4480.116211,-2.1,-6.610071,-22.827135,-5.721918,-4.807617,-3.904642,-3.90369,,
4480.119629,-7.2,-8.713275,-10.812854,-4.818457,-4.807617,-6.607855,-5.705392,,
4480.122559,-5.4,-11.417395,-14.417138,-5.11961,0,-0.901071,-7.206811,,
4480.125977,-4.8,-15.924261,-8.409997,-3.613843,-12.019043,-12.314639,-10.209649,,
4480.129395,-6,-14.421972,-11.113212,-5.420764,-4.206665,-6.607855,-11.110501,,
4480.132812,-4.5,-14.421972,-8.409997,-6.023071,-3.906189,-4.805713,-9.008514,,
4480.13623,-4.2,-7.511444,-8.409997,-3.011536,-3.305237,-2.102499,-1.801703,,
4480.139648,-8.4,-8.713275,-3.303928,-4.818457,-4.807617,3.303928,-3.603406,,
4480.142578,-5.7,-9.314191,-12.614997,-6.926532,-5.108093,-2.402857,-2.402271,,
4480.145996,-6,-12.318769,-8.409997,-6.625378,-10.516663,-16.819994,-10.509933,,
4480.149414,-10.8,-7.511444,-8.109641,-3.914996,-6.91095,-6.607855,-9.609082,,
4480.152832,-6,-6.910529,-5.406427,-7.528839,-4.206665,-3.604285,-4.203973,,
4480.15625,-11.1,-14.121515,-13.215711,-4.517303,-4.206665,-5.10607,-8.70823,,
4480.159668,-9.3,-17.42655,-9.611426,-4.517303,-8.112854,-8.409997,-10.209649,,
4480.162598,-9.9,-12.619226,-16.519638,-7.829993,-2.403809,-5.406427,-4.504257,,
4480.166016,-9.9,-15.623804,-15.31821,-9.335761,-8.112854,-7.508926,-9.909366,,
4480.169434,-8.7,-9.915106,-14.417138,-6.023071,-4.807617,-6.607855,-3.603406,,
4480.172852,-16.200001,-6.910529,3.003571,-3.613843,-6.009521,-5.706784,-2.402271,,
4480.17627,-13.5,-10.516022,-20.724638,-8.733453,-5.108093,-4.805713,-3.90369,,
4480.179688,-13.2,-12.318769,-9.611426,-6.625378,-1.802856,1.501785,-3.303122,,
4480.182617,-15.3,-15.623804,-10.21214,-8.131146,-4.507141,-3.303928,-6.606244,,
4480.186035,3.9,-15.323346,-7.508926,-3.011536,-5.709045,-7.208569,-8.407947,,
4480.189453,-12,-19.229298,-13.215711,-9.636914,0.901428,-6.607855,-11.711068,,
4480.192871,-3.9,-11.717853,-10.812854,-4.818457,-27.042847,-5.406427,-7.206811,,
4480.196289,-4.2,-14.72243,-14.417138,-10.841529,-1.50238,-4.204998,-9.609082,,
4480.199219,-1.8,-9.614649,-6.908212,2.108075,-14.422852,-18.622137,-7.206811,,
4480.202637,-5.7,-1.201831,-1.201428,-4.818457,-2.103333,1.201428,-3.002838,,
4480.206055,-4.2,-13.220141,-15.618567,-4.517303,-7.511902,-12.314639,-11.110501,,
4480.209473,-3.3,-15.323346,-13.516068,-8.4323,-10.216187,-10.512497,-12.912204,,
4480.212891,-3,-8.713275,-9.611426,-3.312689,-3.605713,-0.300357,-0.600568,,
4480.216309,-5.1,-11.717853,-9.611426,-6.023071,-8.713806,-6.908212,-9.308799,,
4480.219238,-6,-11.717853,-7.208569,-3.312689,-1.50238,2.102499,-13.212487,,
4480.222656,-2.4,-11.417395,-9.911782,-7.829993,-6.309998,-8.109641,-7.807379,,
4480.226074,-7.5,-6.910529,-6.007141,-5.721918,-6.610474,-2.402857,-1.801703,,
4480.229492,-1.2,-6.910529,-9.611426,-6.324225,-3.305237,3.303928,-1.501419,,
4480.23291,-1.8,-4.807324,-9.010712,-6.324225,-2.103333,2.102499,0.300284,,
4480.236328,-6.6,-6.610071,-12.614997,-9.034607,-5.408569,-4.805713,-3.303122,,
4480.239258,-4.8,-8.11236,-10.21214,-6.625378,-2.704285,-0.901071,-1.201135,,
4480.242676,-8.7,-8.713275,-14.717496,-8.733453,-5.408569,-4.505356,-2.702554,,
4480.246094,-13.8,-5.40824,1.201428,-1.806921,-0.600952,-0.300357,-1.801703,,
4480.249512,-10.2,-15.022888,-28.53392,-8.733453,-4.807617,-3.904642,-6.30596,,
4480.25293,-10.2,-9.013733,-9.010712,-1.204614,-3.605713,0.600714,-1.501419,,
4480.256348,-9.3,-9.915106,-12.314639,-3.914996,-5.408569,-5.10607,-3.002838,,
4480.259277,2.1,-0.600916,4.505356,-5.721918,-2.103333,-3.003571,0.600568,,
4480.262695,-3,-2.403662,-1.201428,-3.914996,-5.108093,-3.003571,-0.900851,,
4480.266113,-0.9,1.201831,-0.600714,-4.818457,-4.206665,4.204998,5.405109,,
4480.269531,2.4,-0.300458,-3.904642,-4.517303,-7.511902,0,1.801703,,
4480.272949,3.9,-3.004578,-6.007141,-7.528839,-3.906189,-0.901071,-2.101987,,
4480.275879,4.2,-5.708697,-4.204998,-5.420764,-4.807617,-1.802142,-3.603406,,
4480.279297,-0.3,-9.915106,-8.710355,-4.517303,-0.901428,-1.802142,-4.504257,,
4480.282715,2.1,-9.314191,-13.516068,-4.21615,-6.91095,-6.607855,-3.90369,,
4480.286133,1.5,-13.520599,-8.409997,-3.914996,-4.807617,-5.10607,-8.107663,,
4480.289551,2.4,-5.708697,-4.505356,-2.108075,-9.314758,-1.802142,0.900851,,
4480.292969,-5.1,-9.314191,-4.204998,-5.11961,17.127136,1.201428,-1.201135,,
4480.295898,2.7,-3.305035,-16.219282,-7.829993,-12.019043,7.208569,5.705392,,
4480.299316,-5.1,-9.314191,-5.406427,-1.806921,-8.112854,0,3.002838,,
4480.302734,-2.1,-5.40824,-5.706784,-4.818457,-4.206665,-0.600714,1.201135,,
4480.306152,2.7,-5.708697,-6.908212,-0.602307,-3.004761,0,0.300284,,
4480.30957,3.3,-5.708697,-10.21214,-3.613843,-4.507141,-2.703213,-1.801703,,
4480.312988,2.1,-8.412817,-8.409997,-3.914996,-3.906189,-3.604285,-5.104825,,
4480.315918,3.3,-4.206409,-6.908212,-1.505768,-0.901428,-1.201428,-0.900851,,
4480.319336,3,-7.811902,-11.413568,-7.829993,-1.802856,-0.300357,-0.900851,,
4480.322754,-1.8,-5.107782,-2.402857,-3.312689,-3.605713,-3.303928,-0.600568,,
4480.326172,4.5,-4.807324,-11.113212,-12.64845,-2.403809,6.607855,-0.300284,,
4480.32959,2.7,-0.600916,1.201428,-7.528839,0,3.303928,0.900851,,
4480.333008,-10.8,3.004578,-3.003571,-4.517303,-5.709045,-1.201428,2.101987,,
4480.335938,-5.1,3.004578,11.113212,-2.108075,-7.211426,-0.300357,2.402271,,
4480.339355,3.3,-1.201831,-11.113212,-5.11961,-2.103333,3.003571,0.300284,,
4480.342773,6,-3.905951,-6.007141,-0.903461,-2.704285,3.003571,0.900851,,
4480.346191,-1.8,-12.619226,-8.409997,-2.409229,-2.103333,8.109641,0.600568,,
4480.349609,-2.7,-8.713275,-8.409997,-2.409229,-7.211426,-4.505356,-0.600568,,
4480.352539,-16.5,-10.215564,-7.208569,-6.926532,-5.709045,-3.303928,-6.30596,,
4480.355957,-9,-13.220141,-8.109641,-1.505768,-3.906189,-6.607855,-9.909366,,
4480.359375,-9.3,-8.412817,-5.706784,-3.011536,-6.91095,-11.413568,-8.70823,,
4480.362793,-12,-7.511444,-6.607855,-2.108075,-3.004761,2.402857,-2.402271,,
4480.366211,-11.1,-6.910529,-8.710355,-2.710382,-7.812378,-9.311069,-4.804541,,
4480.369629,-0.3,-5.708697,-7.208569,-3.914996,-6.610474,-4.204998,-4.203973,,
4480.372559,-0.3,-5.40824,-9.010712,-7.227685,-9.014282,-7.809284,-1.501419,,
4480.375977,-2.1,-9.614649,-11.413568,-8.131146,-9.314758,-13.516068,-5.405109,,
4480.379395,0.3,-3.004578,-2.102499,-1.204614,-13.220947,-10.512497,-2.101987,,
4480.382812,-1.5,-2.70412,-8.409997,-9.636914,13.220947,-7.508926,-0.900851,,
4480.38623,7.2,0.901373,-0.300357,-2.710382,-18.929993,-3.904642,5.405109,,
4480.389648,18,4.206409,7.208569,-3.914996,-13.821899,-4.505356,10.509933,,
4480.392578,18.9,1.502289,9.611426,0.903461,-10.817139,-2.102499,8.407947,,
