0.209000,8.175555,-6.000000,-17.727009,-5.706784,2.108075,0.901428,-21.625708,-4.804541,,
0.211000,8.178889,-16.500000,-26.740742,-12.614997,0.903461,1.802856,-15.918923,-8.107663,,
0.214000,8.182222,-5.700000,-27.341656,-18.021423,-2.409229,0.000000,-19.523209,-12.611920,,
0.216000,8.185555,-13.500000,-27.341656,-12.314639,0.602307,-1.802856,-24.629278,-13.813056,,
0.218000,8.188889,-21.299999,-15.323346,-0.901071,4.517303,-2.403809,-25.229994,-15.614758,,
0.220000,8.192223,-10.500000,-24.036621,-21.926065,1.204614,0.300476,-18.622137,-6.305960,,
0.222000,8.195556,-10.200000,-22.834789,-15.017853,-4.517303,-1.502380,-18.622137,-7.507095,,
0.224000,8.198889,1.500000,-25.839367,-12.014282,1.505768,-0.600952,-18.321779,-11.711068,,
0.226000,8.202222,-11.700000,-24.637537,-12.314639,-2.710382,-1.201904,-21.325350,-14.413623,,
0.228000,8.205556,-13.200000,-24.637537,-15.918923,-3.312689,-0.300476,-23.728209,-11.711068,,
0.231000,8.208889,-14.400000,-19.529755,-13.215711,-1.505768,-5.408569,-19.823565,-12.611920,,
0.233000,8.212222,-10.800000,-18.027466,-9.311069,0.301154,-2.704285,-11.113212,-5.104825,,
0.235000,8.215555,-12.000000,-18.327923,-8.710355,0.602307,-0.600952,-16.219282,-5.705392,,
0.237000,8.218889,-18.900000,-12.318769,1.201428,5.420764,-2.704285,-18.922495,-11.110501,,
0.239000,8.222222,-7.500000,-26.139826,-20.724638,3.613843,-1.201904,-15.918923,-6.305960,,
0.241000,8.225555,-13.500000,-17.727009,-10.212140,1.505768,-1.802856,-14.717496,-4.203973,,
0.243000,8.228889,-4.800000,-18.027466,-13.816424,0.301154,-6.009521,-8.710355,0.000000,,
0.245000,8.232223,-11.400000,-14.421972,-7.208569,-2.108075,-5.108093,-10.212140,-3.603406,,
0.249000,8.235556,-4.500000,-20.731586,-12.915353,-3.613843,-7.211426,-14.717496,-6.005676,,
0.251000,8.238889,-6.900000,-16.825634,-7.208569,-1.806921,-3.305237,-12.915353,-5.705392,,
0.253000,8.242222,-8.100000,-12.318769,-4.805713,0.000000,-0.600952,-6.307498,0.300284,,
0.256000,8.245556,-13.200000,-15.623804,-16.219282,-2.710382,-0.600952,-12.014282,-6.906528,,
0.258000,8.248889,-12.600000,-21.032043,-18.021423,-1.505768,-2.403809,-16.519638,-6.906528,,
0.260000,8.252222,-0.600000,-21.032043,-7.809284,0.301154,-3.305237,-14.717496,-12.011353,,
0.264000,8.255555,-6.900000,-21.632959,-12.314639,-0.301154,-1.502380,-12.014282,-8.407947,,
0.266000,8.258889,-8.100000,-14.421972,-7.208569,-1.505768,-2.704285,-13.516068,-5.705392,,
0.269000,8.262222,-11.700000,-11.417395,0.600714,6.023071,-2.103333,-15.017853,-7.807379,,
0.271000,8.265555,4.200000,-24.036621,-23.427851,-4.216150,-2.103333,-6.607855,-2.402271,,
0.273000,8.268888,-15.600000,-13.220141,-12.614997,-2.710382,0.600952,-7.508926,-3.303122,,
0.275000,8.272223,-14.100000,-16.525177,-9.611426,-0.903461,0.901428,-3.303928,-1.501419,,
0.278000,8.275556,-11.700000,-12.318769,-12.314639,-0.903461,-2.103333,-8.109641,3.603406,,
0.281000,8.278889,-6.000000,-15.623804,-4.505356,0.903461,-2.103333,-8.710355,0.000000,,
0.283000,8.282222,-6.900000,-16.825634,-9.311069,-0.602307,-4.807617,-9.911782,-3.303122,,
0.286000,8.285556,-5.700000,-15.924261,-11.113212,-3.312689,-4.507141,-11.413568,-6.606244,,
0.288000,8.288889,-11.100000,-17.126093,-13.516068,-1.204614,-4.206665,-16.219282,-10.810218,,
0.290000,8.292222,-3.000000,-18.327923,-8.409997,0.000000,-3.605713,-15.318210,-11.410785,,
0.292000,8.295555,-15.900000,-15.022888,-6.307498,-2.409229,-5.108093,-12.614997,-3.903690,,
0.295000,8.298889,-5.700000,-12.318769,-12.915353,-2.409229,-1.802856,-9.611426,0.000000,,
0.297000,8.302222,-6.600000,-12.919683,-12.314639,-0.903461,-1.502380,-11.413568,-3.002838,,
0.300000,8.305555,-2.100000,-19.529755,-14.116782,-1.505768,-1.802856,-10.212140,-2.101987,,
0.302000,8.308888,-3.900000,-15.623804,-9.311069,-2.710382,-7.511902,-9.611426,-6.906528,,
0.304000,8.312222,-5.400000,-10.816480,-6.908212,-1.505768,-0.600952,-5.106070,-1.201135,,
0.306000,8.315556,-3.600000,-9.614649,-7.809284,-1.204614,-1.502380,-4.505356,-0.900851,,
0.308000,8.318889,-9.300000,-15.022888,-6.307498,-1.806921,-0.901428,-4.505356,0.300284,,
0.311000,8.322222,-6.600000,-10.215564,-10.212140,-2.108075,-0.300476,-3.904642,0.600568,,
0.314000,8.325556,-10.500000,-12.619226,-7.208569,-2.710382,-4.206665,-9.311069,-0.300284,,
0.317000,8.328889,-6.000000,-12.919683,-8.409997,-5.721918,-2.103333,-8.409997,-5.405109,,
0.319000,8.332222,-5.700000,-17.727009,-9.311069,-5.119610,-6.309998,-7.208569,-1.501419,,
0.321000,8.335556,0.000000,-13.821057,-12.014282,-3.613843,-1.201904,-4.805713,-1.801703,,
0.323000,8.338889,-14.400000,-19.529755,-15.318210,-3.914996,-4.507141,-10.212140,-6.305960,,
0.325000,8.342222,-18.900000,-8.112360,-9.911782,-2.710382,-6.910950,-15.918923,-8.708230,,
0.328000,8.345555,-9.000000,-13.520599,-12.915353,0.903461,-1.201904,-4.805713,-3.002838,,
0.331000,8.348889,-5.100000,-9.614649,-9.311069,1.204614,-1.201904,-4.805713,-1.201135,,
0.333000,8.352222,-13.800000,-9.915106,-9.611426,0.602307,-2.103333,-5.406427,-3.002838,,
0.335000,8.355556,-7.200000,-13.520599,-6.908212,-0.602307,-2.403809,-10.212140,-3.903690,,
0.338000,8.358889,-9.000000,-9.314191,-12.014282,-1.806921,-2.403809,-6.908212,0.300284,,
0.340000,8.362223,3.000000,-3.305035,-0.300357,4.818457,-4.206665,-4.805713,3.903690,,
0.343000,8.365556,-8.100000,-5.708697,-7.208569,-3.312689,-2.704285,-4.505356,1.501419,,
0.346000,8.368889,-13.800000,-12.318769,-13.816424,-5.721918,-2.403809,-5.406427,1.201135,,
0.348000,8.372222,-6.600000,-6.009155,-9.911782,-1.806921,-1.802856,-1.802142,3.002838,,
0.350000,8.375556,-2.700000,-9.614649,-6.307498,0.602307,-3.305237,-4.204998,2.402271,,
0.353000,8.378889,-6.300000,-19.529755,-11.413568,-2.409229,-0.901428,-10.812854,-7.507095,,
0.355000,8.382222,-8.400000,-13.821057,-10.212140,-0.903461,-4.507141,-8.409997,-5.405109,,
0.357000,8.385555,-9.300000,-11.417395,-5.406427,-0.301154,-6.009521,-9.010712,-4.504257,,
0.360000,8.388889,-9.600000,-10.215564,-10.212140,-2.409229,-2.704285,-3.904642,-3.903690,,
0.363000,8.392222,-9.900000,-15.623804,-13.816424,-4.818457,-3.605713,-8.710355,-1.801703,,
0.365000,8.395555,-12.000000,-16.825634,-11.113212,-6.324225,-3.906189,-8.710355,-8.708230,,
0.367000,8.398889,-12.600000,-8.713275,-9.010712,-0.301154,-2.403809,-4.204998,-2.101987,,
0.370000,8.402223,-5.100000,-12.318769,-9.010712,-1.505768,-2.403809,-8.710355,-4.504257,,
0.372000,8.405556,-5.400000,-11.116938,-6.307498,0.000000,-4.206665,-6.908212,-6.305960,,
0.374000,8.408889,-1.800000,-8.112360,-8.710355,0.602307,-3.605713,-6.607855,-6.005676,,
0.376000,8.412222,-5.100000,-12.919683,-9.010712,0.301154,-6.009521,-4.505356,-3.002838,,
0.378000,8.415556,-3.000000,-9.013733,-7.809284,-3.011536,-0.600952,-5.406427,-1.201135,,
0.381000,8.418889,-1.500000,-14.722430,-8.710355,-1.806921,-2.103333,-6.607855,-1.501419,,
0.383000,8.422222,-0.600000,-9.314191,-8.109641,-2.108075,0.600952,-8.409997,-3.002838,,
0.385000,8.425555,-6.600000,-12.318769,-10.512497,-4.818457,-2.103333,-5.106070,-1.801703,,
0.387000,8.428889,-3.000000,-14.722430,-13.516068,-2.409229,-4.507141,-5.406427,-5.705392,,
0.390000,8.432222,-3.300000,-15.924261,-11.113212,-1.806921,-2.403809,-6.307498,-6.005676,,
0.392000,8.435555,-5.700000,-14.421972,-12.614997,-4.216150,-2.704285,-8.710355,-7.507095,,
0.395000,8.438889,-14.400000,-11.717853,-10.512497,-4.818457,-7.211426,-11.713925,-5.104825,,
0.399000,8.442223,-9.300000,-11.717853,-12.915353,-3.011536,-4.807617,-10.812854,-3.603406,,
0.401000,8.445556,-15.900000,-14.121515,-15.918923,-4.517303,-3.605713,-4.204998,-3.303122,,
0.403000,8.448889,-15.600000,-14.121515,-13.816424,-2.710382,-9.014282,-6.908212,-4.203973,,
0.406000,8.452222,-13.800000,-15.924261,-18.622137,-7.528839,-2.403809,-4.805713,-4.504257,,
0.408000,8.455556,-7.500000,-15.022888,-7.809284,-2.710382,-4.206665,-10.812854,-5.405109,,
0.410000,8.458889,-9.900000,-15.323346,-4.805713,-1.806921,-4.807617,-12.614997,-4.203973,,
0.412000,8.462222,0.600000,-12.619226,-12.614997,-3.312689,-2.403809,-8.409997,-3.303122,,
0.415000,8.465555,0.300000,-12.619226,-13.516068,-3.312689,-4.807617,-5.406427,-6.906528,,
0.418000,8.468889,-2.700000,-12.619226,-10.812854,-4.216150,-2.403809,-1.501785,-1.201135,,
0.420000,8.472222,-12.300000,-10.516022,-10.812854,-2.710382,-4.807617,-12.614997,-6.606244,,
0.422000,8.475555,-9.300000,-3.905951,-3.003571,1.505768,-3.906189,-6.908212,0.300284,,
0.425000,8.478889,-12.600000,-7.210986,-4.805713,0.903461,-3.605713,-4.805713,1.501419,,
0.428000,8.482223,-5.400000,-12.619226,-10.512497,-4.818457,-4.807617,-5.406427,-2.702554,,
0.431000,8.485556,-6.300000,-14.722430,-9.010712,-0.903461,-3.004761,-8.710355,-0.900851,,
0.441000,8.488889,-9.000000,-9.314191,-9.010712,-0.903461,-2.103333,-5.706784,-1.201135,,
0.443000,8.492222,-2.100000,-9.314191,-10.212140,-3.312689,-3.605713,-6.908212,-3.603406,,
0.447000,8.495556,-3.900000,-8.412817,-7.809284,-2.710382,-3.605713,-4.204998,-1.201135,,
0.453000,8.498889,-7.500000,-12.018311,-9.611426,-0.602307,-4.807617,0.000000,3.903690,,
0.457000,8.502222,-6.000000,-7.511444,-5.106070,-1.806921,-5.108093,-6.607855,-4.203973,,
0.459000,8.505555,-23.400000,-6.009155,-4.505356,0.602307,-4.807617,-4.805713,-2.402271,,
0.462000,8.508889,-10.500000,-6.910529,-7.809284,-1.204614,-6.910950,-5.106070,-3.303122,,
0.466000,8.512222,-3.000000,-9.614649,-6.607855,-3.613843,-3.605713,-5.406427,-2.101987,,
0.468000,8.515555,4.800000,-7.511444,-8.109641,-2.409229,-3.305237,-3.604285,-0.300284,,
0.471000,8.518888,-7.200000,-7.511444,-11.713925,-4.818457,0.600952,-2.102499,-1.801703,,
0.473000,8.522223,-15.000000,-9.013733,-10.512497,-3.914996,-5.108093,-7.809284,-6.606244,,
0.475000,8.525556,-5.100000,-12.919683,-13.215711,-4.818457,-2.103333,-8.409997,-6.305960,,
0.477000,8.528889,-1.500000,-9.614649,-6.908212,0.000000,0.300476,-3.904642,-4.504257,,
0.480000,8.532222,-4.500000,-8.713275,-3.904642,1.505768,0.300476,-3.904642,-6.005676,,
0.483000,8.535556,2.700000,-10.816480,-12.614997,-2.710382,-2.103333,-2.703213,-0.900851,,
0.485000,8.538889,3.000000,-8.713275,-14.717496,-3.613843,-5.709045,-6.007141,-3.603406,,
0.487000,8.542222,-6.600000,-11.116938,-9.010712,-6.926532,-8.413330,-8.109641,-3.603406,,
0.489000,8.545555,-6.300000,-9.915106,-10.212140,-4.818457,-6.910950,-6.307498,-1.801703,,
0.502000,8.548889,-3.900000,-13.821057,-9.911782,-3.613843,-8.413330,-3.604285,0.000000,,
0.504000,8.552222,-5.400000,-13.220141,-8.710355,-4.517303,-4.206665,-5.706784,-4.504257,,
0.506000,8.555555,-5.400000,-7.511444,-5.106070,-6.324225,-1.502380,-2.703213,-1.201135,,
0.508000,8.558888,-7.500000,-3.004578,-7.508926,-3.312689,-1.201904,-3.303928,-0.900851,,
0.510000,8.562222,-6.000000,-6.309613,-12.014282,-4.818457,-2.403809,-0.901071,-3.002838,,
0.512000,8.565556,-0.300000,-8.112360,-7.208569,-3.914996,-1.502380,-2.703213,0.000000,,
0.516000,8.568889,-8.100000,-11.417395,-11.713925,-4.216150,-1.802856,-3.904642,-2.101987,,
0.519000,8.572222,-3.900000,-11.116938,-11.413568,-5.119610,-1.802856,-7.508926,-1.201135,,
0.521000,8.575556,-11.700000,-15.323346,-10.512497,-5.119610,-6.309998,-7.208569,-4.504257,,
0.523000,8.578889,-5.700000,-9.314191,-9.311069,-4.517303,-1.201904,-2.703213,-4.203973,,
0.525000,8.582222,-9.000000,-7.811902,-6.607855,-2.409229,-4.507141,-3.003571,-4.203973,,
0.527000,8.585556,-3.900000,-7.811902,-8.409997,-0.602307,-1.201904,-3.904642,-2.702554,,
0.530000,8.588889,-0.900000,-12.919683,-8.109641,-3.613843,-3.305237,-7.809284,-10.209649,,
0.534000,8.592222,-9.000000,-11.417395,-12.614997,-4.818457,-3.305237,-2.703213,0.000000,,
0.536000,8.595555,-10.500000,-14.121515,-13.816424,-6.625378,-2.103333,-7.809284,-1.501419,,
0.538000,8.598889,-4.500000,-9.013733,-12.014282,-3.011536,-2.103333,1.802142,1.201135,,
0.540000,8.602222,-4.800000,-11.116938,-14.116782,-6.023071,-6.009521,-6.307498,-4.504257,,
0.542000,8.605556,-0.300000,-5.708697,-12.014282,-3.914996,-3.305237,-2.703213,0.600568,,
0.545000,8.608889,-1.800000,-3.905951,-3.003571,-2.409229,-1.502380,2.402857,6.005676,,
0.548000,8.612223,-11.100000,-4.506866,-1.501785,0.301154,-3.605713,2.402857,3.903690,,
0.552000,8.615556,-8.400000,-8.412817,-10.512497,-3.011536,-3.004761,3.003571,4.804541,,
0.557000,8.618889,-3.000000,-3.004578,-9.611426,-2.409229,-5.408569,-3.003571,0.000000,,
0.561000,8.622222,-6.600000,-17.426550,-15.318210,-5.420764,-1.802856,-7.508926,-3.002838,,
0.567000,8.625556,-9.600000,-8.412817,-7.508926,-3.613843,-5.108093,-3.003571,-4.203973,,
0.587000,8.628889,-4.500000,-13.220141,-9.911782,-3.011536,-5.709045,-8.409997,-7.807379,,
0.610000,8.632222,-11.700000,-11.116938,-13.215711,-6.324225,-7.211426,-11.413568,-7.507095,,
0.621000,8.635555,0.300000,-13.821057,-8.109641,-1.505768,-5.709045,-7.809284,-6.606244,,
0.624000,8.638889,-5.400000,-13.821057,-13.215711,-3.914996,-7.211426,-10.512497,-8.107663,,
0.628000,8.642222,-5.700000,-11.417395,-12.614997,-4.216150,-10.817139,-8.409997,-8.708230,,
0.637000,8.645555,-8.700000,-9.614649,-12.314639,-2.710382,-5.709045,-6.908212,-2.402271,,
0.645000,8.648889,-9.300000,-8.412817,-13.816424,-7.528839,-9.014282,-10.812854,-2.702554,,
0.652000,8.652223,-9.900000,-13.520599,-9.311069,-4.517303,-5.709045,-11.713925,-5.104825,,
0.655000,8.655556,-0.300000,-13.821057,-10.212140,-1.505768,-5.709045,-6.607855,-4.804541,,
0.658000,8.658889,-11.400000,-10.516022,-11.713925,-6.324225,-3.305237,-1.501785,1.201135,,
0.661000,8.662222,-9.300000,-0.300458,-6.607855,-3.613843,-6.009521,-6.307498,-1.501419,,
0.663000,8.665556,-6.600000,-9.314191,-8.409997,-2.710382,-0.901428,-4.204998,3.903690,,
0.668000,8.668889,-8.700000,-5.408240,-8.409997,-1.806921,-2.403809,-3.003571,3.303122,,
0.670000,8.672222,-3.300000,-9.013733,-9.611426,-6.023071,0.901428,0.901071,2.402271,,
0.673000,8.675555,-10.500000,-14.121515,-11.413568,-3.613843,-4.807617,-1.802142,-3.303122,,
0.675000,8.678889,-5.100000,-10.816480,-11.113212,-1.505768,-1.201904,-3.003571,-2.702554,,
0.677000,8.682222,-9.300000,-11.116938,-10.512497,-2.108075,-3.004761,-7.208569,-4.504257,,
0.679000,8.685555,-7.500000,-17.426550,-10.812854,-1.806921,-3.004761,-6.007141,-6.005676,,
0.683000,8.688889,-12.600000,-11.417395,-9.010712,-3.312689,-3.004761,-8.409997,-3.903690,,
0.687000,8.692223,-3.000000,-9.013733,-8.710355,-3.914996,-3.004761,-5.106070,-4.504257,,
0.689000,8.695556,-7.500000,-12.919683,-9.010712,-4.216150,-1.502380,-5.406427,-3.903690,,
0.691000,8.698889,-3.300000,-15.323346,-14.116782,-8.733453,-5.108093,-7.809284,-6.606244,,
0.694000,8.702222,-9.000000,-10.215564,-8.109641,-3.613843,-5.108093,-7.809284,-5.705392,,
0.696000,8.705556,-6.300000,-6.309613,-4.805713,-2.710382,-3.004761,-5.406427,-3.603406,,
0.699000,8.708889,-15.600000,-5.708697,-11.713925,-4.216150,0.901428,-2.102499,0.300284,,
0.703000,8.712222,-4.800000,-7.511444,-9.311069,-3.613843,-3.305237,-0.901071,-4.804541,,
0.708000,8.715555,-15.000000,-12.018311,-6.007141,-2.710382,-8.112854,-2.703213,-2.702554,,
0.712000,8.718889,-3.600000,-10.816480,-12.614997,-3.914996,-3.305237,-4.805713,-3.002838,,
0.717000,8.722222,-3.900000,-9.013733,-14.417138,-4.818457,-4.807617,-3.303928,-1.801703,,
0.720000,8.725555,-2.100000,-12.018311,-11.413568,-3.613843,-3.004761,-3.003571,-3.303122,,
0.722000,8.728889,-5.400000,-13.520599,-12.614997,-6.023071,-3.906189,-6.908212,-6.305960,,
0.724000,8.732223,-3.300000,-13.520599,-10.512497,-3.011536,-3.305237,-8.409997,-8.107663,,
0.727000,8.735556,-7.800000,-9.013733,-8.109641,-5.119610,-3.906189,-6.007141,-2.702554,,
0.729000,8.738889,1.200000,-7.511444,-7.809284,-0.301154,-1.502380,-3.604285,-3.002838,,
0.731000,8.742222,-9.000000,-7.511444,-6.607855,-3.312689,-7.812378,-6.007141,-4.504257,,
0.734000,8.745556,-2.400000,-10.215564,-8.409997,-3.312689,-8.112854,-7.208569,-2.101987,,
0.736000,8.748889,-14.700000,-11.116938,-10.812854,-3.914996,-6.309998,-8.109641,-5.705392,,
0.738000,8.752222,-6.000000,-9.915106,-11.713925,-2.409229,-5.709045,-6.007141,-4.203973,,
0.740000,8.755555,-5.100000,-12.318769,-10.812854,-4.517303,-4.507141,-6.908212,-7.807379,,
0.743000,8.758889,-10.500000,-11.116938,-12.014282,-4.216150,-5.709045,-4.204998,-4.504257,,
0.746000,8.762222,-10.200000,-11.116938,-10.512497,-2.108075,-3.305237,-1.802142,-2.702554,,
0.750000,8.765555,-9.000000,-12.619226,-12.915353,-3.613843,-2.704285,-4.204998,-3.603406,,
0.753000,8.768888,-10.500000,-14.421972,-9.311069,-3.011536,-5.709045,-11.113212,-7.507095,,
0.755000,8.772223,-1.500000,-14.421972,-11.113212,-3.011536,-3.605713,-6.307498,-6.005676,,
0.757000,8.775556,-8.400000,-3.905951,-5.106070,-2.108075,-2.704285,-1.501785,2.702554,,
0.759000,8.778889,-1.800000,-1.201831,-6.607855,-3.011536,-0.600952,0.600714,3.303122,,
0.761000,8.782222,-4.800000,-6.910529,-1.201428,-1.806921,-2.103333,-3.604285,-1.501419,,
0.765000,8.785556,-2.400000,-4.206409,-4.505356,-3.613843,-3.004761,1.802142,2.702554,,
0.816000,8.788889,3.900000,-4.206409,-8.409997,-5.119610,-3.305237,-3.604285,-1.501419,,
0.819000,8.792222,-2.400000,-9.314191,-11.413568,-4.818457,-3.004761,-2.102499,3.603406,,
0.821000,8.795555,-2.100000,-9.013733,-9.311069,-3.011536,-3.906189,-3.003571,-5.104825,,
0.823000,8.798889,-5.100000,-11.417395,-12.915353,-3.312689,-3.305237,-4.805713,-5.405109,,
0.844000,8.802222,-3.900000,-10.215564,-8.710355,-0.602307,-10.817139,-8.710355,-6.005676,,
0.855000,8.805555,-12.300000,-10.816480,-10.812854,-3.914996,-7.211426,-7.508926,-4.804541,,
0.863000,8.808888,-11.700000,-7.210986,-6.007141,-2.409229,-5.709045,-4.505356,-3.303122,,
0.868000,8.812222,-9.000000,-8.713275,-8.109641,-3.613843,-5.408569,-7.508926,-5.705392,,
0.873000,8.815556,-9.600000,-12.919683,-10.512497,-7.528839,-7.511902,-9.911782,-7.807379,,
0.877000,8.818889,-3.600000,-10.516022,-11.113212,-3.613843,-4.807617,-13.816424,-9.308799,,
0.880000,8.822222,-5.400000,-11.116938,-8.409997,-3.312689,-6.009521,-11.413568,-8.407947,,
0.883000,8.825556,-5.400000,-5.107782,-3.904642,-2.108075,-4.507141,-2.402857,1.501419,,
0.887000,8.828889,-4.500000,-4.506866,-4.505356,-4.216150,-3.305237,-2.402857,-0.300284,,
0.889000,8.832222,-5.100000,-8.412817,-9.611426,-4.216150,-3.906189,-1.501785,0.900851,,
0.892000,8.835556,-8.400000,-11.116938,-9.611426,-3.312689,-2.704285,-3.604285,-0.900851,,
0.894000,8.838889,-7.500000,-9.013733,-10.512497,-5.119610,-3.906189,-3.003571,-0.900851,,
0.896000,8.842222,-0.300000,-7.511444,-8.710355,-4.818457,-3.305237,-2.102499,-2.402271,,
0.899000,8.845555,-5.400000,-10.215564,-11.113212,-4.818457,-5.408569,-3.303928,-2.101987,,
0.901000,8.848889,-9.900000,-4.206409,-5.706784,-1.806921,-2.103333,-2.402857,1.501419,,
0.904000,8.852222,-7.500000,-10.215564,-12.915353,-10.540375,-6.910950,-8.710355,-6.305960,,
0.907000,8.855556,-5.700000,-10.516022,-12.014282,-7.528839,-1.802856,-5.106070,-3.603406,,
0.909000,8.858889,-4.200000,-12.318769,-11.713925,-9.034607,-7.511902,-9.010712,-6.606244,,
0.911000,8.862223,-8.400000,-8.412817,-8.409997,-3.312689,-6.610474,-12.014282,-8.107663,,
0.913000,8.865556,-8.100000,-6.910529,-9.010712,-1.806921,-8.713806,-11.413568,-10.810218,,
0.920000,8.868889,-8.400000,-9.614649,-3.003571,-0.301154,-6.009521,-8.409997,-7.807379,,
0.922000,8.872222,-8.700000,-16.825634,-14.417138,-7.829993,-7.812378,-10.212140,-7.807379,,
0.924000,8.875556,-2.400000,-18.027466,-20.424280,-4.517303,-1.802856,-3.904642,-8.708230,,
0.926000,8.878889,-12.300000,-15.022888,-17.120352,-2.710382,-3.906189,-7.208569,-7.206811,,
0.928000,8.882222,-8.700000,-11.116938,-11.113212,-2.409229,-2.704285,-5.706784,-4.203973,,
0.931000,8.885555,-9.600000,-10.215564,-7.508926,-2.108075,-7.511902,-8.710355,-7.206811,,
0.933000,8.888889,-4.800000,-8.412817,-5.706784,-0.301154,-2.403809,-3.303928,-4.203973,,
0.935000,8.892222,-3.600000,-5.107782,-3.604285,0.903461,-2.103333,-4.204998,-4.203973,,
0.937000,8.895555,-6.900000,-3.905951,-6.307498,-2.710382,-3.004761,-0.300357,3.603406,,
0.939000,8.898889,-4.800000,-6.910529,-7.208569,-4.818457,-3.605713,-3.904642,-1.501419,,
0.942000,8.902223,-4.500000,-6.009155,-11.713925,-6.625378,-6.009521,-4.505356,-2.402271,,
0.944000,8.905556,2.700000,-5.107782,-7.809284,-3.011536,-5.108093,-3.604285,0.300284,,
0.985000,8.908889,-6.900000,-1.802747,-8.109641,-4.216150,-6.309998,1.802142,4.804541,,
0.988000,8.912222,-2.100000,-10.516022,-9.611426,-7.829993,-2.403809,-2.703213,-2.702554,,
0.990000,8.915556,-2.700000,-6.309613,-7.508926,-7.227685,-1.802856,1.201428,0.300284,,
0.992000,8.918889,-9.000000,-15.022888,-16.219282,-6.625378,-2.704285,-4.505356,-2.101987,,
1.013000,8.922222,-0.900000,-6.910529,-9.611426,-2.409229,-2.403809,0.901071,1.501419,,
1.017000,8.925555,-5.400000,-6.610071,-4.805713,-3.011536,-2.704285,-0.901071,-0.900851,,
1.019000,8.928889,0.900000,-6.009155,-5.706784,-3.011536,-1.502380,1.501785,-0.300284,,
1.021000,8.932222,-11.700000,-8.713275,-10.812854,-5.420764,-0.300476,5.106070,1.501419,,
1.023000,8.935555,-11.100000,-10.516022,-11.413568,-6.926532,-3.906189,-1.201428,0.900851,,
1.025000,8.938889,-6.600000,-9.314191,-8.409997,-2.108075,-6.910950,-11.413568,-9.909366,,
